family,protocol,problem,baseline,fito_mean,baseline_mean,mann_whitney_u,p_value,fito_better,cliffs_delta,fito_ci95_low,fito_ci95_high,baseline_ci95_low,baseline_ci95_high,holm_p_value,holm_family_size,holm_scope
dynamic_budget,fast_t5_n10,df2,NSGA-II,0.29689964656420076,0.09702035522502794,400.0,6.79561512817336e-08,False,1.0,0.27464108370386114,0.3191582094245404,0.09127056634727013,0.10277014410278576,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df2,PPS-DMOEA,0.29689964656420076,0.4214910380980948,19.0,1.0472741665207472e-06,True,-0.905,0.27464108370386114,0.3191582094245404,0.39458403900534117,0.4483980371908484,6.493099832428632e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df3,DNSGA-II-A,0.5849321890654566,0.7483084631708717,19.0,1.0472741665207472e-06,True,-0.905,0.557297292854827,0.6125670852760863,0.7040006432658071,0.7926162830759363,6.493099832428632e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df3,DNSGA-II-B,0.5849321890654566,0.701571961817418,53.0,7.406402731628529e-05,True,-0.735,0.557297292854827,0.6125670852760863,0.6445905104296633,0.7585534132051727,0.0028884970653351265,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df3,KGB-DMOEA,0.5849321890654566,0.6993023178664866,21.0,1.3760616388700263e-06,True,-0.895,0.557297292854827,0.6125670852760863,0.6695725223040162,0.7290321134289569,7.981157505446153e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df3,MDDM-DMOEA,0.5849321890654566,0.6596587919563061,87.0,0.0023412726074935374,True,-0.565,0.557297292854827,0.6125670852760863,0.6245319936124741,0.694785590300138,0.049166724757364284,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df3,NSGA-II,0.5849321890654566,0.5573539304879769,237.0,0.3234817459216911,False,0.185,0.557297292854827,0.6125670852760863,0.49284827746009846,0.6218595835158554,1.0,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df3,PPS-DMOEA,0.5849321890654566,0.6768373186636103,74.0,0.0006868221882035613,True,-0.63,0.557297292854827,0.6125670852760863,0.6431047932617074,0.7105698440655132,0.01648373251688547,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df4,DNSGA-II-A,0.4007509467488631,0.8829434751850173,0.0,6.79561512817336e-08,True,-1.0,0.35415641842026524,0.4473454750774609,0.7803116077563419,0.9855753426136926,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df4,DNSGA-II-B,0.4007509467488631,0.8359123104610168,3.0,1.0645689837502488e-07,True,-0.985,0.35415641842026524,0.4473454750774609,0.7531342839737145,0.918690336948319,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df4,KGB-DMOEA,0.4007509467488631,0.9745247525413416,2.0,9.172772711656482e-08,True,-0.99,0.35415641842026524,0.4473454750774609,0.8640690124059955,1.0849804926766877,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df4,MDDM-DMOEA,0.4007509467488631,0.7351938108792483,6.0,1.657079293385879e-07,True,-0.97,0.35415641842026524,0.4473454750774609,0.6835982304274865,0.7867893913310101,1.342234227642562e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df4,NSGA-II,0.4007509467488631,0.8292054515105798,2.0,9.172772711656482e-08,True,-0.99,0.35415641842026524,0.4473454750774609,0.7622705911741873,0.8961403118469723,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df4,PPS-DMOEA,0.4007509467488631,0.7546573693342367,8.0,2.2177643300922434e-07,True,-0.96,0.35415641842026524,0.4473454750774609,0.6951110740662167,0.8142036646022566,1.64114560426826e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df5,DNSGA-II-A,0.10712003936596497,0.29224903686749687,0.0,6.79561512817336e-08,True,-1.0,0.09900039338410123,0.1152396853478287,0.276706865369116,0.30779120836587776,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df5,DNSGA-II-B,0.10712003936596497,0.27080498901447986,0.0,6.79561512817336e-08,True,-1.0,0.09900039338410123,0.1152396853478287,0.258796484808341,0.2828134932206187,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df5,KGB-DMOEA,0.10712003936596497,0.30886483421171596,0.0,6.79561512817336e-08,True,-1.0,0.09900039338410123,0.1152396853478287,0.27640772794898993,0.341321940474442,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df5,MDDM-DMOEA,0.10712003936596497,0.22230742562849065,0.0,6.79561512817336e-08,True,-1.0,0.09900039338410123,0.1152396853478287,0.21311590084428234,0.23149895041269897,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df5,NSGA-II,0.10712003936596497,0.21069758714286907,3.0,1.0645689837502488e-07,True,-0.985,0.09900039338410123,0.1152396853478287,0.19049940035724344,0.2308957739284947,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df5,PPS-DMOEA,0.10712003936596497,0.23311839032978562,0.0,6.79561512817336e-08,True,-1.0,0.09900039338410123,0.1152396853478287,0.22387640540685913,0.24236037525271212,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df6,DNSGA-II-A,6.365831390614958,9.366758051954431,6.0,1.657079293385879e-07,True,-0.97,5.899212382749613,6.8324503984803036,9.041705906224035,9.691810197684827,1.342234227642562e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df6,DNSGA-II-B,6.365831390614958,12.239350051390947,0.0,6.79561512817336e-08,True,-1.0,5.899212382749613,6.8324503984803036,11.837884158306526,12.640815944475367,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df6,KGB-DMOEA,6.365831390614958,9.481375218361784,4.0,1.2346350154956704e-07,True,-0.98,5.899212382749613,6.8324503984803036,9.157338489888698,9.80541194683487,1.1111715139461034e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df6,MDDM-DMOEA,6.365831390614958,8.504903608901937,19.0,1.0472741665207472e-06,True,-0.905,5.899212382749613,6.8324503984803036,8.21827692130004,8.791530296503835,6.493099832428632e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df6,NSGA-II,6.365831390614958,8.705775975227336,36.0,9.747975903084569e-06,True,-0.82,5.899212382749613,6.8324503984803036,7.990053419480403,9.421498530974269,0.00044840689154189016,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df6,PPS-DMOEA,6.365831390614958,10.743590314902194,1.0,7.898033666674663e-08,True,-0.995,5.899212382749613,6.8324503984803036,10.375985535348,11.111195094456388,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df7,DNSGA-II-A,0.2741678039681291,0.29287686918056494,178.0,0.5608516966002302,True,-0.11,0.2301621578574061,0.31817345007885217,0.2763553760990501,0.3093983622620798,1.0,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df7,DNSGA-II-B,0.2741678039681291,0.29613667450155534,173.0,0.4734806277722057,True,-0.135,0.2301621578574061,0.31817345007885217,0.276841407952785,0.3154319410503257,1.0,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df7,KGB-DMOEA,0.2741678039681291,0.3304290766010113,127.0,0.04986369021054049,True,-0.365,0.2301621578574061,0.31817345007885217,0.31684540753013746,0.3440127456718851,0.7479553531581073,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df7,MDDM-DMOEA,0.2741678039681291,0.16784161083067078,328.0,0.0005629035598941275,False,0.64,0.2301621578574061,0.31817345007885217,0.14822349409474211,0.18745972756659945,0.014072588997353187,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df7,NSGA-II,0.2741678039681291,0.15264220432702574,347.0,7.406402731628529e-05,False,0.735,0.2301621578574061,0.31817345007885217,0.1450590504969853,0.16022535815706618,0.0028884970653351265,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df7,PPS-DMOEA,0.2741678039681291,0.2598726641797486,222.0,0.5608516966002302,False,0.11,0.2301621578574061,0.31817345007885217,0.23823905661081618,0.281506271748681,1.0,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df8,DNSGA-II-A,0.09320925683757124,0.13320336451382148,0.0,6.79561512817336e-08,True,-1.0,0.09113008809676695,0.09528842557837552,0.12517090052558272,0.14123582850206023,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df8,DNSGA-II-B,0.09320925683757124,0.12277519788048599,0.0,6.79561512817336e-08,True,-1.0,0.09113008809676695,0.09528842557837552,0.11701180618022564,0.12853858958074635,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df8,KGB-DMOEA,0.09320925683757124,0.2338245275451068,0.0,6.79561512817336e-08,True,-1.0,0.09113008809676695,0.09528842557837552,0.223450342509948,0.2441987125802656,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df8,MDDM-DMOEA,0.09320925683757124,0.1036759683751413,29.0,3.987358896156635e-06,True,-0.855,0.09113008809676695,0.09528842557837552,0.10088862898573407,0.10646330776454853,0.00021930473928861494,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df8,NSGA-II,0.09320925683757124,0.1342283125134011,0.0,6.79561512817336e-08,True,-1.0,0.09113008809676695,0.09528842557837552,0.12996550623480002,0.13849111879200215,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df8,PPS-DMOEA,0.09320925683757124,0.1091286619224306,27.0,3.0691009218571027e-06,True,-0.865,0.09113008809676695,0.09528842557837552,0.10359811748407244,0.11465920636078877,0.00017186965162399777,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df9,DNSGA-II-A,0.45114576969666753,0.6220671377398261,13.0,4.538972188186947e-07,True,-0.935,0.419092174827428,0.48319936456590706,0.5949988067984465,0.6491354686812058,3.086501087967124e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df9,DNSGA-II-B,0.45114576969666753,0.8061105601546643,0.0,6.79561512817336e-08,True,-1.0,0.419092174827428,0.48319936456590706,0.7574868692034274,0.8547342511059012,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df9,KGB-DMOEA,0.45114576969666753,1.1652503830434782,0.0,6.79561512817336e-08,True,-1.0,0.419092174827428,0.48319936456590706,1.0589179407884879,1.2715828252984684,1.1008896507640843e-05,162,dynamic_budget_162_comparisons
dynamic_budget,fast_t5_n10,df9,MDDM-DMOEA,0.45114576969666753,0.5332074570518146,70.0,0.0004600727270090418,True,-0.65,0.419092174827428,0.48319936456590706,0.5069637906165068,0.5594511234871224,0.011961890902235086,162,dynamic_budget_162_comparisons
